id,영업상태,상세주소,약국명,위도,경도
PHMH320223110032087500012,영업/정상,서울특별시 은평구 연서로 92 서부빌딩 1층 (역촌동),지에스(GS)25 역촌대로점,192474.232884976,456116.262767449
PHMH320193240033087500047,영업/정상,서울특별시 강동구 구천면로 293 (천호동),롯데씨브이에스711 천호승리점,211737.987222583,449321.582778246
PHMH320223200033087500016,영업/정상,서울특별시 관악구 난우길 51 1층 (신림동),지에스25신림난우점,192562.327329024,441673.270457336
PHMH320223030033087500006,영업/정상,서울특별시 성동구 왕십리로 410 J동 140호 (하왕십리동 센트라스),GS25 왕십리센트라스점,202122.0,451451.0
PHMH320123100034087500079,영업/정상,서울특별시 노원구 한글비석로24길 27 1층 (상계동),씨유(CU) 노원벽산점,206290.310829707,462189.511211766
PHMH320223240033087500021,영업/정상,서울특별시 강동구 고덕로 390 고덕아르테온(근린생활시설-1) 1층 115호 (상일동),씨유 고덕아르테온 1상가점,214830.790078856,450337.049756183
PHMH320173240033087500026,영업/정상,서울특별시 강동구 천중로50길 27 1층 102103호 (길동 청원빌라트),씨유 강동천중로점,212550.701849808,448595.186439785
PHMH320173240033087500028,영업/정상,서울특별시 강동구 진황도로29길 19 1층 (천호동),세븐일레븐 천호현대점,211641.938188247,448531.50082448
PHMH320173240033087500029,영업/정상,서울특별시 강동구 올림픽로 680 (천호동),지에스(GS)25 강동리버힐점,210970.287788822,448871.542577979
PHMH320173240033087500032,영업/정상,서울특별시 강동구 성안로3길 13 (성내동),이마트24 성내수자인점,211312.438119624,447061.176653876
PHMH320173240033087500064,영업/정상,서울특별시 강동구 구천면로 424 113114호 (명일동),GS25명일타운,212793.83711847,449793.19620496
PHMH320173240033087500065,영업/정상,서울특별시 강동구 구천면로 343 (암사동),이마트24 강동암사점,212036.268428771,449728.739227099
PHMH320183240033087500019,영업/정상,서울특별시 강동구 아리수로97길 19 상가동 101102호 (강일동 강일리버파크4단지아파트),지에스25(GS25) 강일4단지점,215672.146934322,452107.257532
PHMH320123240033087500084,영업/정상,서울특별시 강동구 진황도로 180 (둔촌동),씨유 둔촌하이츠점,212526.597855841,447556.633174514
PHMH320123240033087500110,영업/정상,서울특별시 강동구 올림픽로 659 (천호동),(주)코리아세븐 천호쌍용점,210845.844797087,448679.382603258
PHMH320123240033087500111,영업/정상,서울특별시 강동구 올림픽로 654 (천호동),(주)코리아세븐 천호역점,210903.504701667,448633.287206952
PHMH320223020033087500015,영업/정상,서울특별시 용산구 두텁바위로1길 31(갈월동),채널큐,197635.275846918,449302.167289241
PHMH320223200033087500028,영업/정상,서울특별시 관악구 쑥고개로 129 1층 (봉천동),서울관악지역자활센터GS25관악쑥고개점,195607.051481003,441872.590443628
PHMH320213200033087500033,영업/정상,서울특별시 관악구 문성로 246 1층 (신림동),서울관악지역자활센터 GS25신림문성점,193799.416159088,441811.615311649
PHMH320203240033087500049,영업/정상,서울특별시 강동구 진황도로27길 4 1층 (천호동),세븐일레븐 강동유미점,211569.213650473,448482.705131389
PHMH320223210034087500014,영업/정상,서울특별시 서초구 서초중앙로8길 143 블레어가든 1층 (서초동),씨유서초블레어점,201993.98358484,442833.256494495
PHMH320123130033087500133,영업/정상,서울특별시 마포구 홍익로5안길 42 101호 (서교동),세븐일레븐 홍대골목길점,192911.747081933,450089.687964354
PHMH320123130033087500034,영업/정상,서울특별시 마포구 백범로 4 (노고산동),씨유 마포신촌로터리점,194343.779209757,450229.94630752
PHMH320133100034087500015,영업/정상,서울특별시 노원구 한글비석로5길 62 종합상가동 101호 105호 (중계동 중계8단지주공아파트),지에스(GS)25 중계8단지점,206578.473028246,460440.769777988
PHMH320223240033087500030,영업/정상,서울특별시 강동구 구천면로 361 외 5필지 1층 102호 (암사동 암사 THE Nest),(주)코리아세븐 암사구천면로점,212192.105432173,449835.972332782
PHMH320223040033087500018,영업/정상,서울특별시 광진구 아차산로 354 1층 (자양동),씨유(CU)자양동백점,207173.445312146,448266.814327441
PHMH320223080033087500010,영업/정상,서울특별시 강북구 인수봉로52가길 28 1층 (수유동),GS25수유센터점,201162.299655925,459363.639365933
PHMH320223240033087500028,영업/정상,서울특별시 강동구 동남로71길 20 청솔빌딩 (명일동),지에스(GS)25 명일청솔점,213635.178574167,449979.023511727
PHMH320183100034087500035,영업/정상,서울특별시 노원구 동일로 1689 117호118호 (상계동 하이베라스),세븐일레븐 수락은빛점,204772.367380466,464080.593904719
PHMH320223180034087500022,영업/정상,서울특별시 영등포구 선유로49길 20-1 1층 (양평동4가),CU 양평뉴타워점,190694.415746415,448261.290539923
PHMH320223240033087500023,영업/정상,서울특별시 강동구 진황도로 159 1층 (둔촌동 새얀빌),씨유(CU) 둔촌2동점,212472.666276371,447753.430651682
PHMH320223050034087500012,영업/정상,서울특별시 동대문구 천호대로 319 답십리한화오벨리스크 1층 102호 (답십리동),씨유 청원에셋점,204884.796367996,451394.889425203
PHMH320223030033087500016,영업/정상,서울특별시 성동구 마조로14길 2 1층 101호 (마장동),씨유 한양사대부고점,203635.994043832,451207.858367946
PHMH320223070034087500024,영업/정상,서울특별시 성북구 화랑로48길 16 제분산상가동 제1층 제12.3호 (석관동 두산아파트),㈜코리아세븐 성북두산점,205996.717928956,456704.522324447
PHMH320173060034087500056,영업/정상,서울특별시 중랑구 상봉로 90 1층 (망우동 연평도해물탕),씨유 혜원사거리점,208182.238945667,454620.040170074
PHMH320173060034087500023,영업/정상,서울특별시 중랑구 봉우재로 240 (망우동 1층),CU중랑우림점,208706.754264585,454777.272396908
PHMH320223160034087500014,영업/정상,서울특별시 구로구 경인로40길 41 대덕빌딩 107호 (개봉동),GS25 개봉으뜸점,187467.905334929,443669.631331697
PHMH320153070034087500011,영업/정상,서울특별시 성북구 북악산로29길 24 (종암동),세븐일레븐 성북고대점,203012.752171051,454564.360512151
PHMH320123210034087500042,영업/정상,서울특별시 서초구 효령로34길 23-3 101호 (방배동),세븐일레븐방배중앙점,199910.212518558,442062.496825897
PHMH320223180034087500021,영업/정상,서울특별시 영등포구 국회대로37길 15(당산동4가),지에스25 당산금호점,191092.815223413,447352.01454154
PHMH320223130033087500018,영업/정상,서울특별시 마포구 서강로 55 서강쌍용예가 1층 103호 (창전동),지에스(GS)25 광흥창역점,193694.991688366,449568.977982811
PHMH320223180034087500020,영업/정상,서울특별시 영등포구 영등포로 225 1층 1호 (영등포동5가),씨유 영신점,191691.167905721,446411.007064006
PHMH320123110032087500097,영업/정상,서울특별시 은평구 진흥로 93(역촌동),세븐일레븐역촌진흥로점,193044.081720319,455891.67028835
PHMH320223200033087500029,영업/정상,서울특별시 관악구 난곡로34길 22(신림동),씨유 남강학사점,192891.569143208,441149.090422927
PHMH320223230034087500023,영업/정상,서울특별시 송파구 마천로51길 8 1층 (마천동),(주)코리아세븐 마천최고점,213279.015703362,443737.659927114
PHMH320183220033087500057,영업/정상,서울특별시 강남구 개포로 615 석탑프라자 1층 106-1호 (개포동),세븐일레븐일원석탑점,206618.425209149,443390.560639694
PHMH320223240033087500024,영업/정상,서울특별시 강동구 천호대로 1172 남산빌딩 1층 (둔촌동),(주)코리아세븐 강동둔촌대로점,212439.247912126,447928.446899677
PHMH320223180034087500019,영업/정상,서울특별시 영등포구 도신로15다길 20 1층 (도림동),지에스25 영등포청하점,190936.61789447,445087.892175096
PHMH320223150037087500018,영업/정상,서울특별시 강서구 강서로45나길 59 102동 제지1층 제비02호 (내발산동 도화엘리시아),지에스25뉴내발산점,185393.649685575,449843.086070823
PHMH320223140033087500017,영업/정상,서울특별시 양천구 남부순환로79길 53 1층 (신월동),지에스25 신월희망점,186177.506928856,446351.077820229
PHMH320223100034087500015,영업/정상,서울특별시 노원구 노원로 214 상가동 101호 (하계동 삼익선경아파트),지에스(GS)25 하계한일점,206729.227612118,459636.25494196
PHMH320143140033087500027,영업/정상,서울특별시 양천구 남부순환로69길 13(신월동),지에스25 뉴신월삼정점,185622.541627542,446794.073789093
PHMH320223090033087500013,영업/정상,서울특별시 도봉구 도봉로169나길 59 1층 (도봉동),씨유(CU) 도봉센터점,203799.860392948,463838.644739736
PHMH320223060034087500017,영업/정상,서울특별시 중랑구 망우로 411 장스여성병원 에이동 1층 (망우동),GS25망우중앙점,208547.560589346,455271.790327778
PHMH320223220033087500022,영업/정상,서울특별시 강남구 논현로157길 26 1층 (신사동),세븐일레븐 압구정본점,202220.273049043,446666.305889913
PHMH320223240033087500022,영업/정상,서울특별시 강동구 성내로3가길 49 호성빌딩 1층 (성내동),씨유(CU) 강동나이스점,211009.888661687,447534.760998685
PHMH320123130033087500098,영업/정상,서울특별시 마포구 광성로6안길 18 1층 (신수동),GS25 신수사랑점,194426.649912168,449605.163535508
PHMH320223220033087500023,영업/정상,서울특별시 강남구 삼성로 331(대치동),(주)코리아세븐 대치본점,205176.552682621,444329.624407793
PHMH320223160034087500015,영업/정상,서울특별시 구로구 개봉로2길 133-21 1층 (개봉동),(주)코리아세븐 개봉아이파크점,187606.525253395,443233.928818607
PHMH320123040033087500006,영업/정상,서울특별시 광진구 자양로13길 47 1층 (자양동),이마트24자양스타점,207170.07288754,447991.643117971
PHMH320123240033087500030,영업/정상,서울특별시 강동구 동남로82길 117 102호103호 (고덕동),GS25 뉴고덕샘터점,214369.556097802,450918.741257507
PHMH320223100034087500018,영업/정상,서울특별시 노원구 광운로2가길 23 라동 1층 1호 2호 (월계동),(주)코리아세븐 광운대원룸점,205161.416979702,457316.905496434
PHMH320123010033087500102,영업/정상,서울특별시 중구 퇴계로 180 (필동1가),GS25 중구퇴계점,199199.380652489,450953.812479101
PHMH320223050034087500016,영업/정상,서울특별시 동대문구 이문로9길 46 1층 (이문동),(주)코리아세븐 경희대기숙사점,204923.28108581,454661.990423937
PHMH320223150037087500021,영업/정상,서울특별시 강서구 양천로 738 101110호 (염창동),씨유 염창트리타워점,189124.441211963,449608.300304977
PHMH320223120033087500011,영업/정상,서울특별시 서대문구 통일로34길 15 대영빌딩 1층 (홍제동),지에스(GS)25 홍제인왕점,195413.838784804,453711.374860446
PHMH320223190033087500014,영업/정상,서울특별시 동작구 동작대로1길 27(사당동),사당역 지에스(GS)25,198147.613925635,441671.438697802
PHMH320223230034087500024,영업/정상,서울특별시 송파구 석촌호수로 82 1층 103호 (잠실동),(주)코리아세븐 잠실새마을시장점,207570.386768038,445196.556251876
PHMH320213040033087500027,영업/정상,서울특별시 광진구 뚝섬로57길 39 1층 101호 (자양동),세븐일레븐자양타운점,207241.0438986,447902.403799094
PHMH320193130033087500004,영업/정상,서울특별시 마포구 잔다리로 12 홍석빌딩 1층 (서교동),세븐일레븐 홍대그린점,193025.137357367,449867.831166136
PHMH320223100034087500019,영업/정상,서울특별시 노원구 한글비석로 396 109동 1호 38호 39호 (상계동 벽산아파트),지에스(GS)25 상계벽산점,206356.052509483,462123.008334776
PHMH320223100034087500017,영업/정상,서울특별시 노원구 월계로53길 65(월계동),지에스(GS)25 월계사랑점,205101.402972362,458976.684662726
PHMH320223200033087500019,영업/정상,서울특별시 관악구 관천로11길 160(신림동),씨유 관악신사점,192505.297422325,442304.2308909
PHMH320223020033087500007,영업/정상,서울특별시 용산구 회나무로 17 1층 101호 (이태원동),지에스25경리단길점,198935.606742684,448544.650413793
PHMH320193200033087500005,영업/정상,서울특별시 관악구 봉천로13나길 30 유송143 1층 (봉천동),씨유 관악허브점,193903.648162137,443050.29819612
PHMH320223170035087500008,영업/정상,서울특별시 금천구 시흥대로 315 금천롯데캐슬골드파크4차 1층 122호 (독산동),씨유 롯데캐슬4차점,,
